,x,x_labels
8981,female,0
8982,male,1
8983,male,1
8984,male,1
8985,male,1
8986,male,1
8987,female,0
8988,female,0
8989,male,1
8990,female,0
8991,male,1
8992,male,1
8993,male,1
8994,female,0
8995,male,1
8996,male,1
8997,male,1
8998,female,0
8999,male,1
9000,male,1
9001,female,0
9002,male,1
9003,male,1
9004,male,1
9005,female,0
9006,female,0
9007,female,0
9008,male,1
9009,male,1
9010,male,1
9011,male,1
9012,male,1
9013,female,0
9014,male,1
9015,male,1
9016,male,1
9017,male,1
9018,male,1
9019,male,1
9020,female,0
9021,male,1
9022,male,1
9023,male,1
9024,female,0
9025,male,1
9026,male,1
9027,male,1
9028,female,0
9029,female,0
9030,female,0
9031,male,1
9032,female,0
9033,male,1
9034,male,1
9035,female,0
9036,female,0
9037,female,0
9038,male,1
9039,male,1
9040,male,1
9041,male,1
9042,male,1
9043,male,1
9044,male,1
9045,male,1
9046,male,1
9047,female,0
9048,male,1
9049,female,0
9050,male,1
9051,female,0
9052,female,0
9053,male,1
9054,male,1
9055,male,1
9056,male,1
9057,male,1
9058,male,1
9059,female,0
9060,male,1
9061,male,1
9062,male,1
9063,female,0
9064,female,0
9065,male,1
9066,male,1
9067,female,0
9068,male,1
9069,male,1
9070,male,1
9071,male,1
9072,male,1
9073,female,0
9074,female,0
9075,male,1
9076,male,1
9077,male,1
9078,female,0
9079,male,1
9080,male,1
9081,male,1
9082,male,1
9083,male,1
9084,male,1
9085,male,1
9086,male,1
9087,female,0
9088,male,1
9089,female,0
9090,female,0
9091,male,1
9092,female,0
9093,male,1
9094,male,1
9095,male,1
9096,female,0
9097,female,0
9098,female,0
9099,male,1
9100,female,0
9101,male,1
9102,female,0
9103,male,1
9104,male,1
9105,male,1
9106,female,0
9107,female,0
9108,male,1
9109,male,1
9110,male,1
9111,male,1
9112,male,1
9113,female,0
9114,male,1
9115,male,1
9116,male,1
9117,male,1
9118,male,1
9119,male,1
9120,male,1
9121,male,1
9122,male,1
9123,male,1
9124,male,1
9125,female,0
9126,male,1
9127,male,1
9128,male,1
9129,male,1
9130,male,1
9131,male,1
9132,male,1
9133,male,1
9134,female,0
9135,male,1
9136,female,0
9137,male,1
9138,female,0
9139,male,1
9140,male,1
9141,male,1
9142,male,1
9143,female,0
9144,female,0
9145,male,1
9146,male,1
9147,male,1
9148,female,0
9149,male,1
9150,female,0
9151,male,1
9152,male,1
9153,male,1
9154,male,1
9155,male,1
9156,male,1
9157,male,1
9158,female,0
9159,female,0
9160,female,0
9161,male,1
9162,female,0
9163,female,0
9164,male,1
9165,male,1
9166,female,0
9167,female,0
9168,male,1
9169,male,1
9170,male,1
9171,female,0
9172,male,1
9173,female,0
9174,female,0
9175,male,1
9176,male,1
9177,male,1
9178,male,1
9179,female,0
9180,female,0
9181,female,0
9182,female,0
9183,male,1
9184,male,1
9185,female,0
9186,female,0
9187,female,0
9188,male,1
9189,male,1
9190,male,1
9191,male,1
9192,male,1
9193,male,1
9194,male,1
9195,female,0
9196,male,1
9197,male,1
9198,female,0
9199,male,1
9200,female,0
9201,male,1
9202,male,1
9203,male,1
9204,male,1
9205,male,1
9206,male,1
9207,male,1
9208,male,1
9209,male,1
9210,male,1
9211,male,1
9212,female,0
9213,male,1
9214,male,1
9215,male,1
9216,male,1
9217,female,0
9218,male,1
9219,female,0
9220,male,1
9221,female,0
9222,male,1
9223,male,1
9224,male,1
9225,male,1
9226,female,0
9227,female,0
9228,male,1
9229,female,0
9230,female,0
9231,female,0
9232,male,1
9233,male,1
9234,male,1
9235,female,0
9236,female,0
9237,female,0
9238,male,1
9239,male,1
9240,male,1
9241,male,1
9242,female,0
9243,female,0
9244,male,1
9245,male,1
9246,female,0
9247,male,1
9248,male,1
9249,male,1
9250,male,1
9251,female,0
9252,female,0
9253,male,1
9254,male,1
9255,male,1
9256,male,1
9257,female,0
9258,male,1
9259,male,1
9260,male,1
9261,female,0
9262,male,1
9263,female,0
9264,male,1
9265,female,0
9266,female,0
9267,female,0
9268,male,1
9269,male,1
9270,male,1
9271,male,1
9272,male,1
9273,male,1
9274,female,0
9275,male,1
9276,female,0
9277,female,0
9278,female,0
9279,male,1
9280,female,0
9281,male,1
9282,male,1
9283,male,1
9284,male,1
9285,male,1
9286,male,1
9287,male,1
9288,male,1
9289,male,1
9290,male,1
9291,male,1
9292,male,1
9293,female,0
9294,male,1
9295,female,0
9296,male,1
9297,male,1
9298,male,1
9299,male,1
9300,female,0
9301,female,0
9302,male,1
9303,male,1
9304,male,1
9305,male,1
9306,female,0
9307,male,1
9308,male,1
9309,female,0
9310,male,1
9311,male,1
9312,female,0
9313,female,0
9314,female,0
9315,male,1
9316,female,0
9317,male,1
9318,female,0
9319,male,1
9320,male,1
9321,female,0
9322,male,1
9323,female,0
9324,male,1
9325,male,1
9326,female,0
9327,female,0
9328,male,1
9329,male,1
9330,male,1
9331,male,1
9332,male,1
9333,male,1
9334,female,0
9335,male,1
9336,male,1
9337,male,1
9338,male,1
9339,male,1
9340,female,0
9341,male,1
9342,male,1
9343,female,0
9344,male,1
9345,male,1
9346,female,0
9347,female,0
9348,female,0
9349,female,0
9350,male,1
9351,female,0
9352,male,1
9353,male,1
9354,female,0
9355,male,1
9356,female,0
9357,female,0
9358,female,0
9359,male,1
9360,male,1
9361,male,1
9362,male,1
9363,male,1
9364,male,1
9365,female,0
9366,female,0
9367,female,0
9368,male,1
9369,female,0
9370,female,0
9371,female,0
9372,female,0
9373,male,1
9374,female,0
9375,female,0
9376,male,1
9377,male,1
9378,female,0
9379,male,1
9380,female,0
9381,female,0
9382,female,0
9383,female,0
9384,female,0
9385,male,1
9386,female,0
9387,female,0
9388,female,0
9389,female,0
9390,male,1
9391,female,0
9392,female,0
9393,female,0
9394,female,0
9395,female,0
9396,female,0
9397,female,0
9398,female,0
9399,female,0
9400,male,1
9401,female,0
9402,male,1
9403,male,1
9404,male,1
9405,female,0
9406,male,1
9407,male,1
9408,male,1
9409,male,1
9410,male,1
9411,male,1
9412,male,1
9413,male,1
9414,male,1
9415,female,0
9416,male,1
9417,male,1
9418,male,1
9419,male,1
9420,male,1
9421,male,1
9422,male,1
9423,female,0
9424,male,1
9425,male,1
9426,male,1
9427,male,1
9428,male,1
9429,female,0
9430,male,1
9431,male,1
9432,male,1
9433,female,0
9434,male,1
9435,male,1
9436,male,1
9437,male,1
9438,female,0
9439,male,1
9440,male,1
9441,male,1
9442,male,1
9443,male,1
9444,male,1
9445,male,1
9446,male,1
9447,male,1
9448,male,1
9449,male,1
9450,male,1
9451,female,0
9452,male,1
9453,male,1
9454,female,0
9455,male,1
9456,female,0
9457,male,1
9458,male,1
9459,male,1
9460,male,1
9461,male,1
9462,male,1
9463,male,1
9464,male,1
9465,male,1
9466,male,1
9467,male,1
9468,male,1
9469,male,1
9470,female,0
9471,male,1
9472,male,1
9473,male,1
9474,male,1
9475,male,1
9476,male,1
9477,male,1
9478,male,1
9479,male,1
9480,male,1
9481,male,1
9482,male,1
9483,female,0
9484,male,1
9485,male,1
9486,male,1
9487,male,1
9488,male,1
9489,male,1
9490,male,1
9491,female,0
9492,male,1
9493,male,1
9494,male,1
9495,male,1
9496,male,1
9497,male,1
9498,male,1
9499,male,1
9500,male,1
9501,male,1
9502,female,0
9503,male,1
9504,male,1
9505,male,1
9506,male,1
9507,male,1
9508,male,1
9509,male,1
9510,female,0
9511,male,1
9512,male,1
9513,male,1
9514,male,1
9515,male,1
9516,male,1
9517,male,1
9518,female,0
9519,female,0
9520,female,0
9521,male,1
9522,female,0
9523,male,1
9524,male,1
9525,male,1
9526,male,1
9527,female,0
9528,male,1
9529,male,1
9530,male,1
9531,female,0
9532,male,1
9533,male,1
9534,female,0
9535,male,1
9536,male,1
9537,male,1
9538,male,1
9539,male,1
9540,female,0
9541,male,1
9542,male,1
9543,male,1
9544,female,0
9545,female,0
9546,male,1
9547,female,0
9548,female,0
9549,male,1
9550,male,1
9551,male,1
9552,male,1
9553,male,1
9554,male,1
9555,male,1
9556,male,1
9557,female,0
9558,male,1
9559,male,1
9560,male,1
9561,male,1
9562,male,1
9563,male,1
9564,male,1
9565,male,1
9566,female,0
9567,male,1
9568,male,1
9569,male,1
9570,male,1
9571,female,0
9572,female,0
9573,male,1
9574,male,1
9575,male,1
9576,male,1
9577,female,0
9578,male,1
9579,male,1
9580,male,1
9581,male,1
9582,female,0
9583,male,1
9584,female,0
9585,male,1
9586,male,1
9587,male,1
9588,male,1
9589,male,1
9590,female,0
9591,male,1
9592,male,1
9593,male,1
9594,female,0
9595,male,1
9596,male,1
9597,male,1
9598,male,1
9599,female,0
9600,female,0
9601,male,1
9602,male,1
9603,male,1
9604,male,1
9605,male,1
9606,male,1
9607,male,1
9608,male,1
9609,male,1
9610,male,1
9611,male,1
9612,female,0
9613,female,0
9614,male,1
9615,female,0
9616,female,0
9617,female,0
9618,male,1
9619,male,1
9620,male,1
9621,female,0
9622,female,0
9623,female,0
9624,male,1
9625,female,0
9626,female,0
9627,male,1
9628,male,1
9629,male,1
9630,male,1
9631,male,1
9632,female,0
9633,male,1
9634,male,1
9635,male,1
9636,male,1
9637,female,0
9638,male,1
9639,female,0
9640,female,0
9641,male,1
9642,male,1
9643,male,1
9644,male,1
9645,female,0
9646,female,0
9647,male,1
9648,female,0
9649,female,0
9650,female,0
9651,male,1
9652,male,1
9653,male,1
9654,female,0
9655,male,1
9656,male,1
9657,female,0
9658,male,1
9659,female,0
9660,female,0
9661,male,1
9662,male,1
9663,male,1
9664,male,1
9665,female,0
9666,female,0
9667,male,1
9668,male,1
9669,female,0
9670,female,0
9671,male,1
9672,female,0
9673,male,1
9674,female,0
9675,female,0
9676,female,0
9677,male,1
9678,male,1
9679,female,0
9680,male,1
9681,male,1
9682,male,1
9683,female,0
9684,female,0
9685,female,0
9686,male,1
9687,male,1
9688,male,1
9689,male,1
9690,female,0
9691,male,1
9692,male,1
9693,male,1
9694,male,1
9695,female,0
9696,female,0
9697,male,1
9698,female,0
9699,male,1
9700,female,0
9701,male,1
9702,female,0
9703,female,0
9704,male,1
9705,female,0
9706,male,1
9707,female,0
9708,male,1
9709,male,1
9710,male,1
9711,male,1
9712,male,1
9713,male,1
9714,female,0
9715,male,1
9716,female,0
9717,male,1
9718,male,1
9719,male,1
9720,male,1
9721,male,1
9722,male,1
9723,male,1
9724,female,0
9725,male,1
9726,male,1
9727,male,1
9728,male,1
9729,female,0
9730,female,0
9731,male,1
9732,male,1
9733,male,1
9734,male,1
9735,female,0
9736,female,0
9737,male,1
9738,male,1
9739,male,1
9740,male,1
9741,male,1
9742,male,1
9743,male,1
9744,male,1
9745,male,1
9746,female,0
9747,male,1
9748,male,1
9749,male,1
9750,female,0
9751,male,1
9752,male,1
9753,female,0
9754,male,1
9755,male,1
9756,female,0
9757,male,1
9758,male,1
9759,male,1
9760,male,1
9761,female,0
9762,male,1
9763,female,0
9764,male,1
9765,male,1
9766,male,1
9767,female,0
9768,male,1
9769,male,1
9770,male,1
9771,female,0
9772,male,1
9773,female,0
9774,male,1
9775,female,0
9776,male,1
9777,male,1
9778,male,1
9779,male,1
9780,male,1
9781,female,0
9782,male,1
9783,female,0
9784,male,1
9785,male,1
9786,male,1
9787,male,1
9788,male,1
9789,male,1
9790,male,1
9791,male,1
9792,male,1
9793,male,1
9794,male,1
9795,male,1
9796,female,0
9797,male,1
9798,male,1
9799,male,1
9800,male,1
9801,male,1
9802,male,1
9803,male,1
9804,male,1
9805,male,1
9806,female,0
9807,male,1
9808,male,1
9809,female,0
9810,male,1
9811,female,0
9812,male,1
9813,female,0
9814,male,1
9815,female,0
9816,female,0
9817,male,1
9818,male,1
9819,female,0
9820,male,1
9821,female,0
9822,male,1
9823,male,1
9824,male,1
9825,female,0
9826,female,0
9827,female,0
9828,female,0
9829,male,1
9830,male,1
9831,male,1
9832,female,0
9833,male,1
9834,female,0
9835,male,1
9836,male,1
9837,male,1
9838,male,1
9839,male,1
9840,female,0
9841,male,1
9842,male,1
9843,male,1
9844,female,0
9845,male,1
9846,male,1
9847,male,1
9848,male,1
9849,male,1
9850,male,1
9851,female,0
9852,male,1
9853,male,1
9854,male,1
9855,male,1
9856,female,0
9857,male,1
9858,male,1
9859,male,1
9860,male,1
9861,male,1
9862,male,1
9863,male,1
9864,male,1
9865,female,0
9866,female,0
9867,male,1
9868,male,1
9869,male,1
9870,male,1
9871,female,0
9872,female,0
9873,male,1
9874,male,1
9875,male,1
9876,female,0
9877,male,1
9878,male,1
9879,female,0
9880,male,1
9881,male,1
9882,male,1
9883,male,1
9884,male,1
9885,male,1
9886,female,0
9887,male,1
9888,male,1
9889,male,1
9890,male,1
9891,male,1
9892,male,1
9893,male,1
9894,female,0
9895,male,1
9896,male,1
9897,male,1
9898,male,1
9899,female,0
9900,male,1
9901,male,1
9902,male,1
9903,male,1
9904,male,1
9905,female,0
9906,male,1
9907,male,1
9908,male,1
9909,male,1
9910,male,1
9911,male,1
9912,male,1
9913,male,1
9914,male,1
9915,female,0
9916,female,0
9917,male,1
9918,male,1
9919,female,0
9920,female,0
9921,male,1
9922,male,1
9923,male,1
9924,male,1
9925,female,0
9926,male,1
9927,male,1
9928,female,0
9929,male,1
9930,male,1
9931,male,1
9932,male,1
9933,male,1
9934,male,1
9935,male,1
9936,male,1
9937,male,1
9938,male,1
9939,male,1
9940,male,1
9941,male,1
9942,male,1
9943,male,1
9944,female,0
9945,male,1
9946,female,0
9947,male,1
9948,male,1
9949,male,1
9950,female,0
9951,male,1
9952,female,0
9953,female,0
9954,male,1
9955,male,1
9956,male,1
9957,male,1
9958,male,1
9959,male,1
9960,male,1
9961,male,1
9962,female,0
9963,male,1
9964,female,0
9965,male,1
9966,male,1
9967,male,1
9968,female,0
9969,female,0
9970,male,1
9971,male,1
9972,male,1
9973,male,1
9974,male,1
9975,male,1
9976,female,0
9977,female,0
9978,male,1
9979,male,1
9980,male,1
9981,male,1
9982,male,1
9983,male,1
9984,male,1
9985,female,0
9986,male,1
9987,male,1
9988,female,0
9989,male,1
9990,male,1
9991,male,1
9992,male,1
9993,female,0
9994,male,1
9995,female,0
9996,female,0
9997,male,1
9998,female,0
9999,male,1
10000,male,1
10001,female,0
10002,male,1
10003,male,1
10004,male,1
10005,male,1
10006,female,0
10007,male,1
10008,male,1
10009,female,0
10010,male,1
10011,male,1
10012,female,0
10013,male,1
10014,male,1
10015,female,0
10016,male,1
10017,female,0
10018,female,0
10019,male,1
10020,male,1
10021,female,0
10022,male,1
10023,male,1
10024,male,1
10025,female,0
10026,male,1
10027,male,1
10028,male,1
10029,male,1
10030,female,0
10031,male,1
10032,female,0
10033,male,1
10034,male,1
10035,female,0
10036,female,0
10037,female,0
10038,male,1
10039,female,0
10040,male,1
10041,male,1
10042,male,1
10043,male,1
10044,male,1
10045,male,1
10046,male,1
10047,male,1
10048,female,0
10049,female,0
10050,male,1
10051,male,1
10052,male,1
10053,male,1
10054,male,1
10055,male,1
10056,female,0
10057,male,1
10058,male,1
10059,male,1
10060,female,0
10061,male,1
10062,male,1
10063,male,1
10064,male,1
10065,female,0
10066,male,1
10067,male,1
10068,male,1
10069,female,0
10070,male,1
10071,female,0
10072,male,1
10073,male,1
10074,male,1
10075,female,0
10076,male,1
10077,female,0
10078,male,1
10079,female,0
10080,female,0
10081,male,1
10082,male,1
10083,female,0
10084,male,1
10085,male,1
10086,female,0
10087,female,0
10088,female,0
10089,female,0
10090,male,1
10091,female,0
10092,female,0
10093,male,1
10094,male,1
10095,male,1
10096,male,1
10097,male,1
10098,male,1
10099,male,1
10100,female,0
10101,male,1
10102,male,1
10103,female,0
10104,male,1
10105,male,1
10106,male,1
10107,male,1
10108,female,0
10109,female,0
10110,female,0
10111,male,1
10112,male,1
10113,female,0
10114,male,1
10115,male,1
10116,male,1
10117,female,0
10118,male,1
10119,male,1
10120,male,1
10121,male,1
10122,male,1
10123,female,0
10124,male,1
10125,male,1
10126,male,1
10127,female,0
10128,female,0
10129,male,1
10130,female,0
10131,female,0
10132,male,1
10133,male,1
10134,male,1
10135,male,1
10136,male,1
10137,male,1
10138,male,1
10139,female,0
10140,male,1
10141,male,1
10142,female,0
10143,female,0
10144,male,1
10145,male,1
10146,male,1
10147,male,1
10148,female,0
10149,male,1
10150,female,0
10151,female,0
10152,male,1
10153,male,1
10154,male,1
10155,female,0
10156,male,1
10157,male,1
10158,female,0
10159,male,1
10160,male,1
10161,male,1
10162,male,1
10163,female,0
10164,male,1
10165,male,1
10166,male,1
10167,female,0
10168,female,0
10169,male,1
10170,male,1
10171,male,1
10172,female,0
10173,male,1
10174,male,1
10175,male,1
10176,male,1
10177,male,1
10178,male,1
10179,male,1
10180,male,1
10181,male,1
10182,female,0
10183,male,1
10184,male,1
10185,female,0
10186,male,1
10187,male,1
10188,male,1
10189,female,0
10190,male,1
10191,male,1
10192,female,0
10193,female,0
10194,female,0
10195,male,1
10196,male,1
10197,male,1
10198,female,0
10199,male,1
10200,male,1
10201,female,0
10202,female,0
10203,male,1
10204,male,1
10205,male,1
10206,male,1
10207,female,0
10208,female,0
10209,female,0
10210,female,0
10211,male,1
10212,female,0
10213,male,1
10214,female,0
10215,male,1
10216,female,0
10217,female,0
10218,female,0
10219,male,1
10220,male,1
10221,male,1
10222,male,1
10223,male,1
10224,male,1
10225,male,1
10226,female,0
10227,female,0
10228,female,0
10229,female,0
10230,female,0
10231,female,0
10232,female,0
10233,female,0
10234,female,0
10235,female,0
10236,female,0
10237,female,0
10238,male,1
10239,female,0
10240,male,1
10241,male,1
10242,female,0
10243,female,0
10244,male,1
10245,male,1
10246,female,0
10247,male,1
10248,male,1
10249,female,0
10250,female,0
10251,male,1
10252,female,0
10253,female,0
10254,male,1
10255,female,0
10256,female,0
10257,male,1
10258,female,0
10259,male,1
10260,male,1
10261,male,1
10262,male,1
10263,female,0
10264,male,1
10265,male,1
10266,male,1
10267,male,1
10268,male,1
10269,male,1
10270,male,1
10271,male,1
10272,male,1
10273,male,1
10274,female,0
10275,male,1
10276,male,1
10277,female,0
10278,male,1
10279,male,1
10280,male,1
10281,male,1
10282,male,1
10283,male,1
10284,male,1
10285,male,1
10286,male,1
10287,male,1
10288,male,1
10289,male,1
10290,male,1
10291,male,1
10292,male,1
10293,female,0
10294,male,1
10295,female,0
10296,male,1
10297,male,1
10298,male,1
10299,female,0
10300,male,1
10301,female,0
10302,male,1
10303,male,1
10304,male,1
10305,female,0
10306,male,1
10307,male,1
10308,male,1
10309,female,0
10310,female,0
10311,male,1
10312,female,0
10313,male,1
10314,male,1
10315,female,0
10316,female,0
10317,female,0
10318,female,0
10319,male,1
10320,female,0
10321,female,0
10322,male,1
10323,male,1
10324,male,1
10325,male,1
10326,male,1
10327,male,1
10328,male,1
10329,male,1
10330,male,1
10331,female,0
10332,male,1
10333,male,1
10334,male,1
10335,female,0
10336,female,0
10337,male,1
10338,male,1
10339,male,1
10340,male,1
10341,female,0
10342,male,1
10343,male,1
10344,male,1
10345,female,0
10346,female,0
10347,male,1
10348,male,1
10349,male,1
10350,male,1
10351,female,0
10352,female,0
10353,male,1
10354,male,1
10355,male,1
10356,male,1
10357,female,0
10358,male,1
10359,male,1
10360,female,0
10361,male,1
10362,female,0
10363,male,1
10364,male,1
10365,female,0
10366,female,0
10367,male,1
10368,male,1
10369,male,1
10370,male,1
10371,male,1
10372,female,0
10373,male,1
10374,female,0
10375,male,1
10376,male,1
10377,female,0
10378,male,1
10379,male,1
10380,male,1
10381,male,1
10382,male,1
10383,male,1
10384,male,1
10385,male,1
10386,male,1
10387,male,1
10388,male,1
10389,female,0
10390,male,1
10391,male,1
10392,male,1
10393,male,1
10394,male,1
10395,male,1
10396,male,1
10397,male,1
10398,female,0
10399,male,1
10400,female,0
10401,male,1
10402,female,0
10403,male,1
10404,female,0
10405,female,0
10406,male,1
10407,male,1
10408,male,1
10409,female,0
10410,female,0
10411,male,1
10412,male,1
10413,male,1
10414,male,1
10415,male,1
10416,female,0
10417,female,0
10418,male,1
10419,male,1
10420,female,0
10421,male,1
10422,female,0
10423,female,0
10424,male,1
10425,male,1
10426,female,0
10427,male,1
10428,female,0
10429,male,1
10430,male,1
10431,female,0
10432,female,0
10433,male,1
10434,male,1
10435,male,1
10436,female,0
10437,male,1
10438,female,0
10439,male,1
10440,male,1
10441,female,0
10442,male,1
10443,male,1
10444,male,1
10445,male,1
10446,male,1
10447,male,1
10448,male,1
10449,female,0
10450,female,0
10451,male,1
10452,male,1
10453,male,1
10454,female,0
10455,male,1
10456,female,0
10457,male,1
10458,female,0
10459,male,1
10460,male,1
10461,male,1
10462,female,0
10463,male,1
10464,male,1
10465,female,0
10466,female,0
10467,male,1
10468,male,1
10469,male,1
10470,male,1
10471,male,1
10472,male,1
10473,male,1
10474,male,1
10475,male,1
10476,female,0
10477,male,1
10478,female,0
10479,male,1
10480,female,0
10481,female,0
10482,male,1
10483,male,1
10484,female,0
10485,female,0
10486,male,1
10487,female,0
10488,male,1
10489,male,1
10490,male,1
10491,male,1
10492,female,0
10493,male,1
10494,male,1
10495,male,1
10496,male,1
10497,male,1
10498,male,1
10499,male,1
10500,female,0
10501,female,0
10502,male,1
10503,female,0
10504,female,0
10505,male,1
